,VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RateCodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
3125,1,2015-06-02 11:26:28,2015-06-02 11:53:09,1,11.0,-73.98089599609375,40.75943374633789,1,N,-73.87125396728516,40.77416229248047,1,33.5,0.0,0.5,7.95,5.54,0.3,47.79
3126,1,2015-06-02 11:26:29,2015-06-02 11:43:31,2,2.3,-73.97380828857422,40.7581443786621,1,N,-73.97257232666014,40.78093338012695,2,12.5,0.0,0.5,0.0,0.0,0.3,13.3
3127,2,2015-06-02 11:26:29,2015-06-02 11:38:12,1,1.35,-74.01709747314453,40.70565032958984,1,N,-74.00843048095702,40.71438217163086,1,9.0,0.0,0.5,2.0,0.0,0.3,11.8
3128,1,2015-06-02 11:26:30,2015-06-02 11:57:51,2,10.1,-73.99416351318358,40.75121688842773,1,N,-73.86174774169923,40.768421173095696,2,34.0,0.0,0.5,0.0,5.54,0.3,40.34
3129,2,2015-06-02 11:26:31,2015-06-02 11:51:35,1,1.6,-73.99471282958984,40.75040054321289,1,N,-73.97310638427734,40.7503318786621,1,15.5,0.0,0.5,4.08,0.0,0.3,20.38
3130,2,2015-06-02 11:26:32,2015-06-02 11:40:56,5,1.59,-73.95566558837889,40.786258697509766,1,N,-73.966796875,40.76668167114258,2,10.0,0.0,0.5,0.0,0.0,0.3,10.8
3131,1,2015-06-02 11:26:33,2015-06-02 11:50:14,2,3.4,-73.97747039794923,40.75816345214844,1,N,-74.0077133178711,40.72496795654297,1,16.5,0.0,0.5,3.45,0.0,0.3,20.75
3132,2,2015-06-02 11:26:34,2015-06-02 11:37:50,1,0.97,-74.00550079345702,40.745750427246094,1,N,-73.99191284179686,40.7383918762207,2,8.5,0.0,0.5,0.0,0.0,0.3,9.3
3133,2,2015-06-02 11:26:35,2015-06-02 11:31:15,1,0.85,-73.9750747680664,40.76177597045898,1,N,-73.98211669921875,40.75184631347656,1,5.5,0.0,0.5,0.0,0.0,0.3,6.3
3134,1,2015-06-02 11:26:35,2015-06-02 11:37:50,1,1.8,-74.0086669921875,40.72013473510742,1,N,-74.00481414794923,40.74254989624024,1,10.0,0.0,0.5,1.5,0.0,0.3,12.3
3135,1,2015-06-02 11:26:36,2015-06-02 11:37:26,1,1.6,-73.95651245117188,40.7825927734375,1,N,-73.97336578369139,40.796165466308594,2,9.0,0.0,0.5,0.0,0.0,0.3,9.8
3136,1,2015-06-02 11:26:37,2015-06-02 11:36:33,1,1.7,-73.962646484375,40.7706413269043,1,N,-73.9806137084961,40.77827072143555,2,9.0,0.0,0.5,0.0,0.0,0.3,9.8
3137,2,2015-06-02 11:26:38,2015-06-02 12:27:28,1,11.17,-73.86327362060547,40.769264221191406,1,N,-73.97872924804686,40.76211929321289,1,45.5,0.0,0.5,10.37,5.54,0.3,62.21
3138,1,2015-06-02 11:26:39,2015-06-02 12:14:25,1,9.3,-73.86306762695312,40.769134521484375,1,N,-73.97940063476561,40.752201080322266,1,38.0,0.0,0.5,8.85,5.54,0.3,53.19
3139,1,2015-06-02 11:26:39,2015-06-02 11:40:15,1,1.3,-73.99164581298828,40.74991226196289,1,N,-73.98162078857422,40.759380340576165,1,9.5,0.0,0.5,2.55,0.0,0.3,12.85
3140,2,2015-06-02 11:26:40,2015-06-02 11:36:55,4,1.21,-74.00359344482422,40.730106353759766,1,N,-73.98731231689453,40.72246551513672,1,8.5,0.0,0.5,1.86,0.0,0.3,11.16
3141,1,2015-06-02 11:26:41,2015-06-02 11:54:21,1,2.7,-73.98021697998048,40.76530838012695,1,N,-74.00505828857422,40.72972869873047,1,17.5,0.0,0.5,1.0,0.0,0.3,19.3
3142,2,2015-06-02 11:26:41,2015-06-02 11:29:30,1,0.53,-73.9781951904297,40.786235809326165,1,N,-73.98165130615233,40.77954864501953,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8
3143,1,2015-06-02 11:26:41,2015-06-02 11:42:38,1,1.8,-73.97000885009764,40.75297164916992,1,N,-73.96825408935547,40.76527404785156,1,11.5,0.0,0.5,2.45,0.0,0.3,14.75
3144,2,2015-06-02 11:26:42,2015-06-02 11:42:09,1,0.86,-73.98754119873048,40.73776626586913,1,N,-73.99317932128906,40.74660110473633,1,10.0,0.0,0.5,2.16,0.0,0.3,12.96
3145,2,2015-06-02 11:26:44,2015-06-02 11:46:17,6,6.96,-73.97943878173827,40.75244140625,1,N,-74.00865936279298,40.71901321411133,1,23.0,0.0,0.5,4.76,0.0,0.3,28.56
3146,2,2015-06-02 11:26:45,2015-06-02 12:00:21,5,3.25,-73.97553253173827,40.7573471069336,1,N,-73.9562759399414,40.787139892578125,1,21.5,0.0,0.5,4.46,0.0,0.3,26.76
3147,2,2015-06-02 11:26:45,2015-06-02 11:34:27,2,1.02,-74.00653839111328,40.717472076416016,1,N,-74.00045013427734,40.72883605957031,1,7.0,0.0,0.5,1.56,0.0,0.3,9.36
3148,2,2015-06-02 11:26:47,2015-06-02 11:41:45,2,5.24,-73.97187805175781,40.75447845458984,1,N,-74.00754547119139,40.706092834472656,1,17.5,0.0,0.5,3.66,0.0,0.3,21.96
3149,2,2015-06-02 11:26:47,2015-06-02 11:44:59,1,5.0,-73.94898986816406,40.828460693359375,1,N,-73.9949493408203,40.76934051513672,2,17.0,0.0,0.5,0.0,0.0,0.3,17.8
3150,2,2015-06-02 11:26:48,2015-06-02 11:33:51,2,0.81,-73.9802474975586,40.74551010131836,1,N,-73.98950958251953,40.74177551269531,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3
3151,1,2015-06-02 11:26:49,2015-06-02 11:34:39,2,1.0,-73.94393157958984,40.776752471923835,1,N,-73.9549102783203,40.77756118774414,1,7.0,0.0,0.5,1.0,0.0,0.3,8.8
3152,1,2015-06-02 11:26:50,2015-06-02 11:39:26,2,1.1,-73.97824859619139,40.754825592041016,1,N,-73.9660415649414,40.76819610595703,1,9.0,0.0,0.5,1.96,0.0,0.3,11.76
3153,2,2015-06-02 11:26:50,2015-06-02 11:48:18,2,1.97,-73.97266387939453,40.75105285644531,1,N,-74.00220489501953,40.755645751953125,2,13.5,0.0,0.5,0.0,0.0,0.3,14.3
3154,1,2015-06-02 11:26:51,2015-06-02 11:45:18,4,1.7,-73.99179840087889,40.73127746582031,1,N,-74.00837707519531,40.71183395385742,1,12.5,0.0,0.5,3.3,0.0,0.3,16.6
3155,1,2015-06-02 11:26:52,2015-06-02 11:37:55,1,1.4,-73.97308349609375,40.780311584472656,1,N,-73.96176147460938,40.780521392822266,2,9.0,0.0,0.5,0.0,0.0,0.3,9.8
3156,2,2015-06-02 11:26:53,2015-06-02 11:47:59,1,11.94,0.0,0.0,1,N,0.0,0.0,1,33.5,0.0,0.5,5.0,0.0,0.3,39.3
3157,1,2015-06-02 11:26:54,2015-06-02 11:44:16,1,3.6,-74.00555419921875,40.74592590332031,1,N,-73.9813232421875,40.787593841552734,2,15.0,0.0,0.5,0.0,0.0,0.3,15.8
3158,1,2015-06-02 11:26:55,2015-06-02 11:31:37,1,0.7,-73.94803619384764,40.77639389038086,1,N,-73.95825958251953,40.78067398071289,1,5.5,0.0,0.5,1.26,0.0,0.3,7.56
3159,1,2015-06-02 11:26:55,2015-06-02 11:50:54,1,6.5,-74.01499938964845,40.71429443359375,1,N,-73.9781494140625,40.754844665527344,1,24.0,0.0,0.5,6.2,0.0,0.3,31.0
3160,1,2015-06-02 11:26:55,2015-06-02 11:35:35,4,1.2,-74.00604248046875,40.71506118774414,1,N,-74.01145172119139,40.70232391357422,1,7.0,0.0,0.5,1.5,0.0,0.3,9.3
3161,1,2015-06-02 11:26:57,2015-06-02 11:40:51,2,1.8,-73.98077392578125,40.75371551513672,1,N,-73.97992706298828,40.734981536865234,2,10.5,0.0,0.5,0.0,0.0,0.3,11.3
3162,2,2015-06-02 11:26:58,2015-06-02 11:34:47,1,0.78,-73.97006225585938,40.75000381469727,1,N,-73.96925354003906,40.757625579833984,1,6.5,0.0,0.5,1.46,0.0,0.3,8.76
3163,2,2015-06-02 11:26:58,2015-06-02 11:52:02,6,6.06,-73.9687271118164,40.75035095214844,1,N,-73.94120025634764,40.8167381286621,1,22.0,0.0,0.5,3.0,0.0,0.3,25.8
3164,2,2015-06-02 11:26:59,2015-06-02 11:40:07,5,2.17,-73.95987701416014,40.76259994506836,1,N,-73.97274780273438,40.780799865722656,2,10.5,0.0,0.5,0.0,0.0,0.3,11.3
3165,2,2015-06-02 11:27:00,2015-06-02 11:34:00,5,1.13,-73.98536682128906,40.74728012084961,1,N,-73.98600006103516,40.73508834838867,1,6.5,0.0,0.5,1.46,0.0,0.3,8.76
3166,2,2015-06-02 11:27:00,2015-06-02 11:44:37,1,3.21,-73.95848846435547,40.77849578857422,1,N,-73.97193145751953,40.74566650390625,2,14.5,0.0,0.5,0.0,0.0,0.3,15.3
3167,2,2015-06-02 11:27:02,2015-06-02 11:33:47,1,1.01,-73.9908905029297,40.734050750732415,1,N,-74.00052642822266,40.72214126586913,1,6.5,0.0,0.5,1.46,0.0,0.3,8.76
3168,2,2015-06-02 11:27:03,2015-06-02 11:49:32,2,7.97,-73.96891021728516,40.76385498046875,1,N,-74.0140151977539,40.714668273925774,1,26.5,0.0,0.5,5.46,0.0,0.3,32.76
3169,1,2015-06-02 11:27:04,2015-06-02 12:04:03,1,2.3,-74.0020980834961,40.74544525146485,1,N,-74.00253295898438,40.715686798095696,1,21.5,0.0,0.5,4.46,0.0,0.3,26.76
3170,1,2015-06-02 11:27:05,2015-06-02 12:31:01,1,17.0,-73.79395294189453,40.644981384277344,2,N,-73.95421600341797,40.7662239074707,1,52.0,0.0,0.5,10.55,0.0,0.3,63.35
3171,2,2015-06-02 11:27:06,2015-06-02 12:04:45,1,10.37,-73.86372375488281,40.77005386352539,1,N,-73.9676742553711,40.756153106689446,1,34.5,0.0,0.5,6.5,5.54,0.3,47.34
3172,1,2015-06-02 11:27:07,2015-06-02 11:36:53,1,1.3,-73.96051788330078,40.76163101196289,1,N,-73.96202087402342,40.776405334472656,1,8.0,0.0,0.5,2.6,0.0,0.3,11.4
3173,1,2015-06-02 11:27:09,2015-06-02 11:34:52,1,0.9,-73.97607421875,40.765663146972656,1,N,-73.98175048828125,40.758983612060554,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3
3174,1,2015-06-02 11:27:09,2015-06-02 11:44:45,1,4.4,-73.97480010986328,40.74202728271485,1,N,-73.94615936279298,40.79137420654297,1,15.5,0.0,0.5,2.0,0.0,0.3,18.3
3175,2,2015-06-02 11:27:09,2015-06-02 11:31:00,2,0.89,-73.97229766845702,40.79410171508789,1,N,-73.9803237915039,40.783050537109375,1,5.0,0.0,0.5,1.16,0.0,0.3,6.96
3176,1,2015-06-02 11:27:10,2015-06-02 11:57:06,1,6.9,-73.873046875,40.774070739746094,1,N,-73.94967651367188,40.79621887207031,1,26.0,0.0,0.5,6.45,5.54,0.3,38.79
3177,1,2015-06-02 11:27:10,2015-06-02 11:47:39,1,9.5,-73.97901153564453,40.75024032592773,1,N,-73.86421966552734,40.769878387451165,1,28.5,0.0,0.5,8.7,5.54,0.3,43.54
3178,2,2015-06-02 11:27:11,2015-06-02 11:54:08,3,7.03,-73.97480773925781,40.757320404052734,1,N,-74.01396942138672,40.71481704711913,1,26.0,0.0,0.5,5.36,0.0,0.3,32.16
3179,2,2015-06-02 11:27:12,2015-06-02 11:34:56,4,0.75,-73.98416900634764,40.75450897216797,1,N,-73.97454071044923,40.75690078735352,1,6.5,0.0,0.5,1.46,0.0,0.3,8.76
3180,2,2015-06-02 11:27:12,2015-06-02 11:53:19,1,4.83,-73.9687271118164,40.80150985717773,1,N,-73.99944305419923,40.75382995605469,2,19.5,0.0,0.5,0.0,0.0,0.3,20.3
3181,2,2015-06-02 11:27:14,2015-06-02 11:51:00,1,1.76,-73.95810699462889,40.77596664428711,1,N,-73.97786712646483,40.76355743408203,1,15.0,0.0,0.5,2.0,0.0,0.3,17.8
3182,1,2015-06-02 11:27:14,2015-06-02 11:48:20,3,2.8,-73.9937973022461,40.743267059326165,1,N,-73.98123168945312,40.76853942871094,2,14.5,0.0,0.5,0.0,0.0,0.3,15.3
3183,1,2015-06-02 11:27:15,2015-06-02 11:37:22,1,1.1,-73.99353790283203,40.735939025878906,1,N,-74.00629425048828,40.7450065612793,1,8.0,0.0,0.5,1.0,0.0,0.3,9.8
3184,2,2015-06-02 11:27:11,2015-06-02 12:20:54,5,9.99,-73.86302947998048,40.769092559814446,1,N,-73.99282836914062,40.745410919189446,1,41.5,0.0,0.5,9.57,5.54,0.3,57.41
3185,1,2015-06-02 11:27:16,2015-06-02 11:38:45,1,5.6,-73.9795379638672,40.74387741088867,1,N,-74.01448822021484,40.71219253540039,1,17.5,0.0,0.5,3.65,0.0,0.3,21.95
3186,2,2015-06-02 11:27:18,2015-06-02 11:35:23,1,1.1,-73.97370910644531,40.74729919433594,1,N,-73.97463989257811,40.7363166809082,1,7.5,0.0,0.5,1.0,0.0,0.3,9.3
3187,2,2015-06-02 11:27:19,2015-06-02 11:43:11,1,2.05,-73.95926666259764,40.783157348632805,1,N,-73.98108673095702,40.77090835571289,1,12.0,0.0,0.5,2.56,0.0,0.3,15.36
3188,1,2015-06-02 11:27:20,2015-06-02 12:04:22,2,3.8,-73.98431396484375,40.759552001953125,1,N,-74.00990295410156,40.7114143371582,1,23.0,0.0,0.5,2.0,0.0,0.3,25.8
3189,1,2015-06-02 11:27:20,2015-06-02 11:39:17,1,3.0,-73.9491195678711,40.7725944519043,1,N,-73.9750747680664,40.73591995239258,2,13.0,0.0,0.5,0.0,0.0,0.3,13.8
3190,2,2015-06-02 11:27:21,2015-06-02 11:41:31,1,0.77,-73.9639129638672,40.75677108764648,1,N,-73.97435760498048,40.76311111450195,1,9.5,0.0,0.5,2.58,0.0,0.3,12.88
3191,2,2015-06-02 11:27:22,2015-06-02 11:37:15,1,0.95,-73.98296356201173,40.73068618774414,1,N,-73.99179077148438,40.73858642578125,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3
3192,1,2015-06-02 11:27:23,2015-06-02 11:38:59,1,0.8,-73.9881820678711,40.745281219482415,1,N,-73.98357391357422,40.738128662109375,2,8.5,0.0,0.5,0.0,0.0,0.3,9.3
3193,1,2015-06-02 11:27:24,2015-06-02 11:35:20,1,3.5,-73.98007965087889,40.7347526550293,1,N,-74.00521087646483,40.7065315246582,1,12.0,0.0,0.5,2.55,0.0,0.3,15.35
3194,1,2015-06-02 11:27:24,2015-06-02 11:49:38,1,3.7,-74.01170349121094,40.70454025268555,1,N,-73.99908447265625,40.73998260498047,2,16.5,0.0,0.5,0.0,0.0,0.3,17.3
3195,1,2015-06-02 11:27:25,2015-06-02 12:02:10,1,5.7,-73.96171569824217,40.779823303222656,1,N,-73.9910888671875,40.73069763183594,1,25.5,0.0,0.5,4.0,0.0,0.3,30.3
3196,1,2015-06-02 11:27:26,2015-06-02 11:47:43,1,2.5,-73.95425415039062,40.76417922973633,1,N,-73.97462463378906,40.742313385009766,1,14.5,0.0,0.5,3.82,0.0,0.3,19.12
3197,1,2015-06-02 11:27:26,2015-06-02 11:32:25,1,0.3,-73.97724914550781,40.75809860229492,1,N,-73.97867584228516,40.761627197265625,1,5.0,0.0,0.5,1.11,0.0,0.3,6.91
3198,1,2015-06-02 11:27:26,2015-06-02 11:41:21,1,3.3,-73.97377014160156,40.78301239013672,1,N,-73.94011688232422,40.805530548095696,1,13.0,0.0,0.5,1.5,0.0,0.3,15.3
3199,1,2015-06-02 11:27:27,2015-06-02 11:29:20,1,0.4,-74.0076446533203,40.7076301574707,1,N,-74.00147247314453,40.707298278808594,1,3.5,0.0,0.5,1.05,0.0,0.3,5.35
3200,1,2015-06-02 11:27:28,2015-06-02 11:42:55,1,0.7,-73.96534729003906,40.75516891479492,1,N,-73.96665954589844,40.76340103149414,2,10.0,0.0,0.5,0.0,0.0,0.3,10.8
3201,2,2015-06-02 11:27:29,2015-06-02 11:37:39,1,1.49,-73.97782897949219,40.782878875732415,1,N,-73.96002197265625,40.77544784545898,1,8.0,0.0,0.5,1.76,0.0,0.3,10.56
3202,1,2015-06-02 11:27:29,2015-06-02 11:33:10,1,0.5,-73.9671630859375,40.77228927612305,1,N,-73.97240447998048,40.76491165161133,1,5.5,0.0,0.5,0.7,0.0,0.3,7.0
3203,2,2015-06-02 11:27:29,2015-06-02 11:41:48,1,1.94,-73.9975357055664,40.72412109375,1,N,-73.99761962890625,40.74494552612305,2,10.5,0.0,0.5,0.0,0.0,0.3,11.3
3204,1,2015-06-02 11:27:31,2015-06-02 11:48:41,1,1.7,-73.99138641357422,40.74943161010742,1,N,-73.9786605834961,40.73455429077149,1,14.0,0.0,0.5,2.95,0.0,0.3,17.75
3205,2,2015-06-02 11:27:31,2015-06-02 11:44:19,1,1.89,-73.99925231933594,40.72652816772461,1,N,-73.98548889160156,40.73273849487305,1,11.5,0.0,0.5,0.0,0.0,0.3,12.3
3206,2,2015-06-02 11:27:31,2015-06-02 11:32:29,5,0.97,-73.9592514038086,40.7752799987793,1,N,-73.97325897216798,40.78276824951172,1,5.5,0.0,0.5,0.0,0.0,0.3,6.3
3207,1,2015-06-02 11:27:32,2015-06-02 11:46:01,1,1.3,-73.98136138916014,40.74666595458984,1,N,-73.96968078613281,40.7630271911621,2,12.0,0.0,0.5,0.0,0.0,0.3,12.8
3208,2,2015-06-02 11:27:33,2015-06-02 11:50:43,2,6.01,-74.01425170898438,40.70420837402344,1,N,-73.9949722290039,40.7181510925293,1,22.0,0.0,0.5,6.84,0.0,0.3,29.64
3209,2,2015-06-02 11:27:34,2015-06-02 11:47:02,6,2.32,-73.9705810546875,40.76137161254882,1,N,-73.99130249023438,40.73923873901367,1,13.0,0.0,0.5,2.76,0.0,0.3,16.56
3210,1,2015-06-02 11:27:34,2015-06-02 11:40:46,1,1.4,-73.9722900390625,40.75700759887695,1,N,-73.98544311523438,40.73832321166992,1,9.5,0.0,0.5,2.05,0.0,0.3,12.35
3211,1,2015-06-02 11:27:34,2015-06-02 11:41:39,1,2.0,-74.00674438476561,40.730335235595696,1,N,-74.0045166015625,40.75223159790039,1,11.0,0.0,0.5,2.35,0.0,0.3,14.15
3212,2,2015-06-02 11:27:35,2015-06-02 11:47:12,1,1.43,-73.99401092529298,40.75112915039063,1,N,-73.97894287109375,40.76422119140625,2,13.0,0.0,0.5,0.0,0.0,0.3,13.8
3213,1,2015-06-02 11:27:36,2015-06-02 11:46:43,1,1.3,-73.97588348388672,40.765483856201165,1,N,-73.96244049072266,40.76229476928711,2,12.5,0.0,0.5,0.0,0.0,0.3,13.3
3214,1,2015-06-02 11:27:37,2015-06-02 11:48:19,1,4.1,-73.95228576660156,40.77295684814453,1,N,-73.9904556274414,40.74499130249024,1,18.0,0.0,0.5,3.0,0.0,0.3,21.8
3215,1,2015-06-02 11:27:38,2015-06-02 11:40:40,1,1.0,-73.96241760253906,40.775924682617195,1,N,-73.97026824951173,40.764793395996094,2,9.5,0.0,0.5,0.0,0.0,0.3,10.3
3216,1,2015-06-02 11:27:39,2015-06-02 11:43:34,1,1.1,-73.95401763916014,40.7836799621582,1,N,-73.96242523193358,40.77019500732422,2,10.5,0.0,0.5,0.0,0.0,0.3,11.3
3217,2,2015-06-02 11:27:39,2015-06-02 11:32:12,1,0.68,-73.95315551757811,40.779830932617195,1,N,-73.95541381835938,40.77287673950195,1,5.0,0.0,0.5,1.16,0.0,0.3,6.96
3218,2,2015-06-02 11:27:40,2015-06-02 11:35:28,2,0.84,-73.97144317626953,40.763328552246094,1,N,-73.96356964111328,40.77423095703125,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3
3219,2,2015-06-02 11:27:40,2015-06-02 11:39:12,1,1.85,-73.98607635498048,40.759010314941406,1,N,-73.97161865234375,40.78202819824219,2,10.0,0.0,0.5,0.0,0.0,0.3,10.8
3220,2,2015-06-02 11:27:41,2015-06-02 12:12:53,1,4.02,-73.96922302246092,40.76594161987305,1,N,-74.00869750976561,40.73944854736328,2,27.0,0.0,0.5,0.0,0.0,0.3,27.8
3221,2,2015-06-02 11:27:41,2015-06-02 11:31:29,1,0.45,-73.99938201904298,40.7390022277832,1,N,-74.00294494628906,40.73492050170898,1,4.5,0.0,0.5,1.06,0.0,0.3,6.36
3222,1,2015-06-02 11:27:43,2015-06-02 11:37:05,1,0.8,-73.95543670654298,40.7790412902832,1,N,-73.94969177246092,40.77190017700195,1,7.0,0.0,0.5,1.55,0.0,0.3,9.35
3223,2,2015-06-02 11:27:44,2015-06-02 11:30:52,1,0.68,-73.94216918945312,40.66990280151367,1,N,-73.94007110595702,40.67784118652344,1,4.5,0.0,0.5,0.0,0.0,0.3,5.3
3224,2,2015-06-02 11:27:44,2015-06-02 11:38:00,1,4.32,-73.809814453125,40.705841064453125,1,N,-73.81375885009764,40.656776428222656,2,14.5,0.0,0.5,0.0,0.0,0.3,15.3
3225,1,2015-06-02 11:27:45,2015-06-02 11:36:08,1,1.4,-73.97675323486328,40.7799072265625,1,N,-73.96720886230467,40.792678833007805,1,8.0,0.0,0.5,1.75,0.0,0.3,10.55
3226,2,2015-06-02 11:27:45,2015-06-02 11:42:14,2,1.4,-73.98780059814453,40.75074005126953,1,N,-74.00303649902342,40.74551010131836,2,10.5,0.0,0.5,0.0,0.0,0.3,11.3
3227,1,2015-06-02 11:27:46,2015-06-02 11:41:48,1,2.0,-73.97066497802734,40.796363830566406,1,N,-73.98195648193358,40.76795959472656,2,11.0,0.0,0.5,0.0,0.0,0.3,11.8
3228,2,2015-06-02 11:27:46,2015-06-02 11:37:49,3,1.21,-73.96851348876953,40.758148193359375,1,N,-73.95443725585938,40.76580047607422,1,8.0,0.0,0.5,2.2,0.0,0.3,11.0
3229,1,2015-06-02 11:27:47,2015-06-02 11:50:13,1,2.5,-73.98816680908203,40.779460906982415,1,N,-73.97318267822266,40.75532913208008,1,14.5,0.0,0.5,3.05,0.0,0.3,18.35
3230,2,2015-06-02 11:27:47,2015-06-02 11:41:31,1,1.88,-73.99221801757811,40.725345611572266,1,N,-74.00716400146483,40.74180603027344,1,10.5,0.0,0.5,2.26,0.0,0.3,13.56
3231,2,2015-06-02 11:27:48,2015-06-02 11:45:32,2,2.61,-73.97618865966798,40.75876998901367,1,N,-73.99578094482422,40.72663879394531,2,13.0,0.0,0.5,0.0,0.0,0.3,13.8
3232,2,2015-06-02 11:27:49,2015-06-02 11:58:46,6,2.86,-73.97666168212889,40.72713088989258,1,N,-73.97129058837889,40.76170349121094,1,20.0,0.0,0.5,4.16,0.0,0.3,24.96
3233,1,2015-06-02 11:27:49,2015-06-02 11:43:01,1,1.9,-73.98241424560547,40.7755241394043,1,N,-73.95875549316406,40.775833129882805,1,11.0,0.0,0.5,2.35,0.0,0.3,14.15
3234,2,2015-06-02 11:27:50,2015-06-02 11:36:23,1,1.63,-73.97874450683594,40.76098251342773,1,N,-73.97249603271484,40.78084945678711,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8
3235,2,2015-06-02 11:27:51,2015-06-02 11:41:07,1,0.88,-73.95565032958984,40.77935028076172,1,N,-73.96363830566406,40.76765823364258,2,9.0,0.0,0.5,0.0,0.0,0.3,9.8
3236,1,2015-06-02 11:27:52,2015-06-02 11:49:17,1,2.7,-73.97847747802734,40.78589630126953,1,N,-73.98016357421875,40.753028869628906,1,15.5,0.0,0.5,4.05,0.0,0.3,20.35
3237,2,2015-06-02 11:27:52,2015-06-02 11:41:02,1,1.24,-73.98969268798828,40.73688125610352,1,N,-74.00144958496092,40.72639846801758,2,9.5,0.0,0.5,0.0,0.0,0.3,10.3
3238,1,2015-06-02 11:27:53,2015-06-02 11:40:25,1,1.6,-73.9695816040039,40.7852897644043,1,N,-73.985595703125,40.76803207397461,1,10.0,0.0,0.5,2.15,0.0,0.3,12.95
3239,2,2015-06-02 11:27:54,2015-06-02 11:55:03,4,2.22,-74.00554656982422,40.7508544921875,1,N,-73.99276733398438,40.7304573059082,1,17.0,0.0,0.5,3.56,0.0,0.3,21.36
3240,1,2015-06-02 11:27:55,2015-06-02 11:42:06,1,1.3,-73.98207092285155,40.768169403076165,1,N,-73.98770141601561,40.752605438232415,1,10.0,0.0,0.5,1.2,0.0,0.3,12.0
3241,2,2015-06-02 11:27:55,2015-06-02 11:55:47,1,9.91,-73.9728775024414,40.75789642333984,1,N,-73.86144256591797,40.76809310913086,1,31.5,0.0,0.5,6.46,0.0,0.3,38.76
3242,2,2015-06-02 11:27:56,2015-06-02 11:44:04,1,1.48,-73.97576904296875,40.744941711425774,1,N,-73.99763488769531,40.74675369262695,2,11.0,0.0,0.5,0.0,0.0,0.3,11.8
3243,2,2015-06-02 11:27:56,2015-06-02 11:35:45,1,0.55,-73.97914123535155,40.749977111816406,1,N,-73.97496795654298,40.75616836547852,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8
3244,2,2015-06-02 11:27:57,2015-06-02 12:20:25,1,12.85,-73.99407958984375,40.75115203857422,1,N,-74.01412200927734,40.63449096679688,1,45.5,0.0,0.5,0.0,0.0,0.3,46.3
3245,1,2015-06-02 11:27:57,2015-06-02 11:52:39,1,3.4,-73.98429870605469,40.72493362426758,1,N,-73.96548461914062,40.762710571289055,1,17.0,0.0,0.5,5.3,0.0,0.3,23.1
3246,1,2015-06-02 11:27:58,2015-06-02 11:43:45,1,1.5,-73.99288177490233,40.73090744018555,1,N,-73.97813415527344,40.7425651550293,2,11.0,0.0,0.5,0.0,0.0,0.3,11.8
3247,2,2015-06-02 11:27:59,2015-06-02 11:32:44,1,0.67,-73.98038482666014,40.78553771972656,1,N,-73.98649597167967,40.77717971801758,1,5.0,0.0,0.5,1.0,0.0,0.3,6.8
3248,1,2015-06-02 11:27:59,2015-06-02 11:47:49,1,2.2,-74.00868225097656,40.71078872680664,1,N,-73.989990234375,40.71513366699219,2,13.0,0.0,0.5,0.0,0.0,0.3,13.8
3249,2,2015-06-02 11:28:01,2015-06-02 11:56:48,1,4.8,-73.9822006225586,40.77828979492188,1,N,-73.92046356201173,40.759708404541016,1,21.5,0.0,0.5,5.58,0.0,0.3,27.88
3250,1,2015-06-02 11:28:03,2015-06-02 11:42:44,1,1.3,-73.98799133300781,40.75640106201172,1,N,-73.99467468261719,40.76575469970703,2,10.5,0.0,0.5,0.0,0.0,0.3,11.3
3251,1,2015-06-02 11:28:03,2015-06-02 11:31:08,1,0.5,-73.96632385253906,40.76530838012695,1,N,-73.96047973632812,40.77056884765625,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8
3252,2,2015-06-02 11:28:05,2015-06-02 11:47:17,1,1.13,-73.99427032470702,40.7509765625,1,N,-73.9811019897461,40.7589111328125,2,12.0,0.0,0.5,0.0,0.0,0.3,12.8
3253,2,2015-06-02 11:28:05,2015-06-02 11:52:12,1,4.45,-73.99452209472656,40.72496032714844,1,N,-73.98677062988281,40.768310546875,1,19.0,0.0,0.5,3.96,0.0,0.3,23.76
3254,2,2015-06-02 11:28:06,2015-06-02 11:55:14,3,7.13,-73.97508239746092,40.7568473815918,1,N,-73.9365234375,40.81222152709961,2,25.0,0.0,0.5,0.0,0.0,0.3,25.8
3255,1,2015-06-02 11:28:03,2015-06-02 11:41:32,1,4.9,-73.86280059814453,40.76887512207031,1,N,-73.86016845703125,40.73443603515625,1,16.0,0.0,0.5,3.35,0.0,0.3,20.15
3256,1,2015-06-02 11:28:07,2015-06-02 11:35:52,1,0.4,-73.9969711303711,40.737098693847656,1,N,-73.99202728271484,40.7338752746582,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8
